,url,address,title,area,bedrooms,bathrooms,garages,price,date
2160,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-58m2-venda-RS230000-id-2511659107/,"Rua Brasilpinho, 510 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,230000,2021-04-28 
2162,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-101m2-venda-RS599000-id-2518073280/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,3,--,599000,2021-04-28 
2163,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-135m2-venda-RS1100000-id-2518072435/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 135m²
",135,3,3,3,1100000,2021-04-28 
2164,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-143m2-venda-RS1000000-id-2518071052/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 143m²
",143,3,3,2,1000000,2021-04-28 
2165,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-85m2-venda-RS289000-id-2518071795/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,2,1,289000,2021-04-28 
2167,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-112m2-venda-RS510000-id-2518072598/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,4,2,510000,2021-04-28 
2169,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-77m2-venda-RS550000-id-1039571029/,"Rua Osvaldo Corrêa de Andrade, 399 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,1,550000,2021-04-28 
2170,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-55m2-venda-RS170000-id-2508268118/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,170000,2021-04-28 
2171,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS275000-id-2518072019/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,275000,2021-04-28 
2172,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS420000-id-2518072014/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,420000,2021-04-28 
2173,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-46m2-venda-RS160000-id-2480703621/,"Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 46m²
",46,1,1,--,160000,2021-04-28 
2174,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-76m2-venda-RS240000-id-2514612374/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,--,240000,2021-04-28 
2176,vivareal.com/imovel/apartamento-4-quartos-barreiros-bairros-sao-jose-com-garagem-124m2-venda-RS449000-id-2518072602/,"Barreiros, São José - SC","Apartamento com 4 Quartos à Venda, 124m²
",124,4,4,3,449000,2021-04-28 
2177,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-108m2-venda-RS650000-id-2518072993/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 108m²
",108,3,1,2,650000,2021-04-28 
2178,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS389000-id-2518071631/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,3,2,389000,2021-04-28 
2180,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-92m2-venda-RS520000-id-2490998120/,"Rua Dorval da Silva - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,2,520000,2021-04-28 
2181,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-132m2-venda-RS750000-id-2515253924/,"Rua Brasilpinho, 300 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 132m²
",132,3,4,2,750000,2021-04-28 
2183,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-109m2-venda-RS645000-id-2509861577/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 109m²
",109,2,1,1,645000,2021-04-28 
2184,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-129m2-venda-RS652000-id-2514197047/,"Avenida Salvador Di Bernardi, 589 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 129m²
",129,3,4,2,652000,2021-04-28 
2185,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS535000-id-2480381679/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,535000,2021-04-28 
2186,vivareal.com/imovel/apartamento-1-quartos-barreiros-bairros-sao-jose-43m2-venda-RS190000-id-2518072621/,"Barreiros, São José - SC","Apartamento com  Quarto à Venda, 43m²
",43,1,1,--,190000,2021-04-28 
2187,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-84m2-venda-RS500000-id-2467028900/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,2,1,500000,2021-04-28 
2188,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-113m2-venda-RS360000-id-2480380395/,"Avenida Farroupilha - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 113m²
",113,2,1,1,360000,2021-04-28 
2190,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS460000-id-2496982513/,"Avenida Brigadeiro da Silva Paes, 85 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 87m²
",87,2,2,1,460000,2021-04-28 
2191,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS544000-id-2444947379/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,2,2,544000,2021-04-28 
2192,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-55m2-venda-RS320000-id-2513180273/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,2,320000,2021-04-28 
2193,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-51m2-venda-RS174000-id-2482660677/,"Rua Manoel Marques Júnior, 325 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 51m²
",51,2,1,1,174000,2021-04-28 
2194,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-52m2-venda-RS180000-id-2487925639/,"Travessa José Graciliano da Silva, 170 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,180000,2021-04-28 
2195,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-99m2-venda-RS480000-id-2512545697/,"Rua Tiradentes, 55 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 99m²
",99,3,2,2,480000,2021-04-28 
2196,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-48m2-venda-RS190000-id-2485128890/,"Rua Manoel Rosa, 116 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,190000,2021-04-28 
2198,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-63m2-venda-RS340000-id-2491044386/,"Rua José Lino Kretzer, 390 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,2,1,340000,2021-04-28 
2199,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-115m2-venda-RS450000-id-2517661074/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,2,1,450000,2021-04-28 
2200,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-56m2-venda-RS239000-id-2517785594/,"Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,239000,2021-04-28 
2201,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS585000-id-2505784576/,"Rua Manoel Loureiro, 0 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,585000,2021-04-28 
2202,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-78m2-venda-RS403862-id-2485349242/,"Rua Pedro Bunn, 1565 - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,1,--,403862,2021-04-28 
2203,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-70m2-venda-RS375000-id-2480704189/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,375000,2021-04-28 
2205,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS711400-id-2514805433/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,3,1,711400,2021-04-28 
2206,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-44m2-venda-RS148400-id-2517705481/,"Avenida Osvaldo José do Amaral, 186 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 44m²
",44,2,1,1,148400,2021-04-28 
2208,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-101m2-venda-RS705000-id-2514837177/,"Rua Vereador Mário Coelho Pires, 245 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,2,2,705000,2021-04-28 
2209,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-78m2-venda-RS260000-id-2512086241/,"Rua Romeu José Vieira - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,260000,2021-04-28 
2210,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-51m2-venda-RS165000-id-2507377111/,"Rua Antônio Scherer - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 51m²
",51,1,1,--,165000,2021-04-28 
2212,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-86m2-venda-RS485000-id-2513633369/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,485000,2021-04-28 
2217,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-115m2-venda-RS849000-id-2516414027/,"Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,2,849000,2021-04-28 
2224,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-74m2-venda-RS490000-id-2518071785/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,490000,2021-04-28 
2232,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-78m2-venda-RS340000-id-2517526576/,"Rua José Victor da Rosa - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,340000,2021-04-28 
2234,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-52m2-venda-RS140000-id-2513021377/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 52m²
",52,2,1,1,140000,2021-04-28 
2237,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-95m2-venda-RS280000-id-2476365058/,"Avenida Presidente Kennedy, 550 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,2,1,280000,2021-04-28 
2243,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-84m2-venda-RS725000-id-2518148378/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,1,1,725000,2021-04-28 
2244,vivareal.com/imovel/apartamento-4-quartos-kobrasol-bairros-sao-jose-com-garagem-128m2-venda-RS639000-id-2510848008/,"Rua Dinarte Domingues - Kobrasol, São José - SC","Apartamento com 4 Quartos à Venda, 128m²
",128,4,3,1,639000,2021-04-28 
2245,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-127m2-venda-RS470943-id-2508216605/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 127m²
",127,2,2,1,470943,2021-04-28 
2246,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-65m2-venda-RS160000-id-93392420/,"Rua Madre Teresa de Calcutá, 69 - Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,160000,2021-04-28 
2248,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS556000-id-2518147851/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 110m²
",110,2,1,1,556000,2021-04-28 
2249,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-56m2-venda-RS199000-id-2514955579/,"Avenida Brigadeiro da Silva Paes, 623 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,--,199000,2021-04-28 
2250,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-56m2-venda-RS150000-id-2510614727/,"Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,150000,2021-04-28 
2251,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-119m2-venda-RS551376-id-2510353485/,"Rua Moura - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 119m²
",119,3,2,1,551376,2021-04-28 
2252,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS414000-id-2517388711/,"Rua Caetano José Ferreira, 387 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,2,1,414000,2021-04-28 
2253,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-131m2-venda-RS698000-id-2517096777/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 131m²
",131,3,3,1,698000,2021-04-28 
2255,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-48m2-venda-RS112000-id-2499431275/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,112000,2021-04-28 
2256,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-113m2-venda-RS580000-id-2503816705/,"Rua Felipe Domingos Petry, 600 - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 113m²
",113,3,3,2,580000,2021-04-28 
2257,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS565000-id-2490431317/,"Rua Maria Manchen de Souza, 210 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 85m²
",85,2,2,1,565000,2021-04-28 
2258,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-106m2-venda-RS599000-id-2495704927/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 106m²
",106,2,2,2,599000,2021-04-28 
2259,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-55m2-venda-RS260000-id-2516858652/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,260000,2021-04-28 
2260,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS519400-id-2500775843/,"Rua Moura, 428 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,519400,2021-04-28 
2262,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-97m2-venda-RS399000-id-2490350431/,"Rua do Iano, 1900 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 97m²
",97,2,2,1,399000,2021-04-28 
2263,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-54m2-venda-RS159900-id-2515028978/,"Rua Felisbino Camilo da Silva, 753 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,159900,2021-04-28 
2264,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-41m2-venda-RS189900-id-2514822252/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 41m²
",41,2,1,1,189900,2021-04-28 
2265,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-67m2-venda-RS330000-id-2518018884/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 67m²
",67,3,1,1,330000,2021-04-28 
2266,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS350000-id-2508073981/,"Rua Antônio Luiz Medeiros - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,350000,2021-04-28 
2268,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-128m2-venda-RS445000-id-2512772714/,"Avenida Lédio João Martins - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 128m²
",128,3,2,1,445000,2021-04-28 
2270,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-48m2-venda-RS185500-id-2511835327/,"Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 48m²
",48,1,1,--,185500,2021-04-28 
2271,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS460000-id-2491110994/,"Rua do Iano - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,2,1,460000,2021-04-28 
2272,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-78m2-venda-RS380000-id-2490401120/,"Rua Manoel Loureiro, 257 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,1,380000,2021-04-28 
2273,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-65m2-venda-RS196000-id-2517806532/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,196000,2021-04-28 
2274,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS450000-id-2513136745/,"Rua Vereador Mário Coelho Pires, 00 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,2,450000,2021-04-28 
2275,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-69m2-venda-RS350000-id-2468391295/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,1,350000,2021-04-28 
2277,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-101m2-venda-RS595000-id-2508797833/,"Rua Caetano José Ferreira - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,2,1,595000,2021-04-28 
2278,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-57m2-venda-RS211000-id-2513815915/,"Rua Nossa Senhora Aparecida, 1205 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,211000,2021-04-28 
2279,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-86m2-venda-RS249000-id-2468311095/,"Avenida Lédio João Martins - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 86m²
",86,2,1,1,249000,2021-04-28 
2280,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-94m2-venda-RS299000-id-2514072692/,"Centro, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,2,1,299000,2021-04-28 
2281,vivareal.com/imovel/apartamento-3-quartos-rocado-bairros-sao-jose-com-garagem-95m2-venda-RS250000-id-2492886128/,"Roçado, São José - SC","Apartamento com 3 Quartos à Venda, 95m²
",95,3,1,1,250000,2021-04-28 
2282,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS544000-id-2502732376/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,2,2,544000,2021-04-28 
2284,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-87m2-venda-RS450000-id-2512918334/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 87m²
",87,2,3,1,450000,2021-04-28 
2285,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS497000-id-1182525473/,"Rua Vereador Mário Coelho Pires, 305 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 83m²
",83,2,2,1,497000,2021-04-28 
2286,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-104m2-venda-RS615000-id-2509740544/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 104m²
",104,3,1,2,615000,2021-04-28 
2287,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-63m2-venda-RS225000-id-2494775407/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 63m²
",63,3,1,--,225000,2021-04-28 
2288,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-115m2-venda-RS645000-id-1040918924/,"Rua Osvaldo Corrêa de Andrade, 399 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,3,2,645000,2021-04-28 
2289,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS450000-id-2505300900/,"Avenida Marechal Castelo Branco, 175 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 91m²
",91,2,3,1,450000,2021-04-28 
2291,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS250000-id-2427692938/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,250000,2021-04-28 
2292,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-100m2-venda-RS479000-id-2517137077/,"Rua Tiradentes - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 100m²
",100,3,2,2,479000,2021-04-28 
2293,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-56m2-venda-RS180000-id-2518041779/,"Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 56m²
",56,2,1,1,180000,2021-04-28 
2294,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-90m2-venda-RS377962-id-2508544412/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,2,1,377962,2021-04-28 
2295,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-69m2-venda-RS578000-id-2490425080/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,1,1,578000,2021-04-28 
2296,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-78m2-venda-RS319000-id-2507282187/,"Avenida Osvaldo José do Amaral, 1001 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,1,319000,2021-04-28 
2298,vivareal.com/imovel/apartamento-3-quartos-centro-bairros-sao-jose-com-garagem-92m2-venda-RS520000-id-2491111584/,"Rua José Lino Kretzer - Centro, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,3,2,520000,2021-04-28 
2299,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-141m2-venda-RS1061000-id-2497818578/,"Rua Wanderlei Júnior, 562 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 141m²
",141,3,5,3,1061000,2021-04-28 
2300,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-66m2-venda-RS280000-id-2511249375/,"Rua Alcides S. Coelho, 390 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,1,1,280000,2021-04-28 
2301,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-119m2-venda-RS900000-id-2508740835/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 119m²
",119,3,3,2,900000,2021-04-28 
2302,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS350000-id-2430965690/,"Rua Mar Del Plata, 245 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,1,350000,2021-04-28 
2303,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-120m2-venda-RS460000-id-2497199440/,"Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 120m²
",120,3,2,2,460000,2021-04-28 
2304,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-85m2-venda-RS480000-id-2517993485/,"Rua Maria Manchen de Souza, 0 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 85m²
",85,2,1,1,480000,2021-04-28 
2306,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-96m2-venda-RS625000-id-2477090949/,"Rua Elizeu Di Bernardi, 277 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 96m²
",96,3,2,1,625000,2021-04-28 
2307,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS450030-id-2496793182/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 106m²
",106,2,1,1,450030,2021-04-28 
2308,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-54m2-venda-RS160000-id-2512694257/,"Rua César Zuchinalli - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,2,1,160000,2021-04-28 
2309,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-74m2-venda-RS382000-id-2512755575/,"Rua João Nilo Morfim - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,2,1,382000,2021-04-28 
2310,vivareal.com/imovel/apartamento-3-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-86m2-venda-RS315000-id-2516026302/,"Sertao do Maruim, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,1,1,315000,2021-04-28 
2311,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-132m2-venda-RS630000-id-2516330096/,"Rua Osni João Vieira - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 132m²
",132,3,1,1,630000,2021-04-28 
